# Forces      
# CofR        : (0.000000e+00 0.000000e+00 0.000000e+00)
# Time        forces(pressure viscous porous)	moments(pressure viscous porous)
3.9963        	((4.907323e-03 -5.754210e-09 -6.202487e-23) (3.892907e-04 -2.155958e-10 -8.646877e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.988387e-21 1.393774e-21 -1.514088e-19) (2.014320e-23 -2.850470e-23 1.549384e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
3.9996        	((4.907833e-03 -6.360896e-09 -6.352149e-23) (3.891402e-04 -2.160526e-10 -8.647705e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.990097e-21 1.394212e-21 -1.326415e-19) (2.015128e-23 -2.849881e-23 1.551045e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0029        	((4.906788e-03 -5.925920e-09 -6.444681e-23) (3.889917e-04 -2.160611e-10 -8.648714e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.991223e-21 1.394325e-21 -1.462164e-19) (2.014978e-23 -2.848970e-23 1.552867e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0062        	((4.906873e-03 -6.274587e-09 -6.570835e-23) (3.888430e-04 -2.163978e-10 -8.649617e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.992849e-21 1.394660e-21 -1.276739e-19) (2.016037e-23 -2.848297e-23 1.554534e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0095        	((4.907047e-03 -6.240652e-09 -6.721970e-23) (3.886966e-04 -2.166882e-10 -8.650460e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.994076e-21 1.395090e-21 -1.524271e-19) (2.017641e-23 -2.847602e-23 1.556221e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0128        	((4.907325e-03 -6.082182e-09 -6.861137e-23) (3.885504e-04 -2.167736e-10 -8.651324e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.995515e-21 1.395493e-21 -1.408895e-19) (2.019228e-23 -2.846944e-23 1.557792e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0161        	((4.907402e-03 -6.125082e-09 -7.006692e-23) (3.884061e-04 -2.170155e-10 -8.652141e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.996806e-21 1.395908e-21 -1.143257e-19) (2.020974e-23 -2.846222e-23 1.559382e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0194        	((4.907806e-03 -6.152133e-09 -7.155375e-23) (3.882620e-04 -2.173066e-10 -8.652944e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.998407e-21 1.396359e-21 -1.545643e-19) (2.023109e-23 -2.845582e-23 1.560946e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0227        	((4.908032e-03 -6.136311e-09 -7.311954e-23) (3.881196e-04 -2.175643e-10 -8.653703e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((1.999792e-21 1.396819e-21 -1.348939e-19) (2.025308e-23 -2.844883e-23 1.562596e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.026         	((4.908704e-03 -6.237291e-09 -7.493459e-23) (3.879776e-04 -2.179024e-10 -8.654453e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.001444e-21 1.397358e-21 -1.359780e-19) (2.028031e-23 -2.844285e-23 1.564256e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0293        	((4.908544e-03 -5.957603e-09 -7.595874e-23) (3.878370e-04 -2.181177e-10 -8.655185e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.003002e-21 1.397735e-21 -1.405758e-19) (2.029775e-23 -2.843510e-23 1.565974e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0326        	((4.908508e-03 -5.767911e-09 -7.682819e-23) (3.876964e-04 -2.181857e-10 -8.655894e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.004766e-21 1.398112e-21 -1.456128e-19) (2.031736e-23 -2.842769e-23 1.567625e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0359        	((4.908929e-03 -6.308114e-09 -7.846102e-23) (3.875574e-04 -2.186127e-10 -8.656538e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.006346e-21 1.398641e-21 -1.386238e-19) (2.034636e-23 -2.842095e-23 1.569209e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0392        	((4.909483e-03 -6.152874e-09 -8.013984e-23) (3.874191e-04 -2.189216e-10 -8.657116e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.008282e-21 1.399199e-21 -1.386152e-19) (2.037570e-23 -2.841455e-23 1.570823e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0425        	((4.909942e-03 -6.051023e-09 -8.176132e-23) (3.872824e-04 -2.191185e-10 -8.657690e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.009792e-21 1.399737e-21 -1.362838e-19) (2.040188e-23 -2.840792e-23 1.572353e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0458        	((4.911265e-03 -6.145094e-09 -8.369112e-23) (3.871467e-04 -2.194005e-10 -8.658282e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.011023e-21 1.400444e-21 -1.467376e-19) (2.044967e-23 -2.840295e-23 1.574040e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0491        	((4.911690e-03 -6.083351e-09 -8.530228e-23) (3.870123e-04 -2.196222e-10 -8.658844e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.012631e-21 1.400982e-21 -1.393536e-19) (2.048329e-23 -2.839623e-23 1.575690e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0524        	((4.912842e-03 -6.305249e-09 -8.716526e-23) (3.868794e-04 -2.201148e-10 -8.659379e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.013823e-21 1.401657e-21 -1.506605e-19) (2.052986e-23 -2.839086e-23 1.577413e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0557        	((4.913941e-03 -6.535654e-09 -8.915455e-23) (3.867481e-04 -2.205717e-10 -8.659903e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.015443e-21 1.402375e-21 -1.395241e-19) (2.057754e-23 -2.838543e-23 1.579202e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.059         	((4.915269e-03 -6.394698e-09 -9.122389e-23) (3.866178e-04 -2.209577e-10 -8.660341e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.017348e-21 1.403148e-21 -1.426710e-19) (2.062677e-23 -2.838050e-23 1.580828e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0623        	((4.916274e-03 -5.880403e-09 -9.315761e-23) (3.864889e-04 -2.210617e-10 -8.660694e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.019300e-21 1.403863e-21 -1.408876e-19) (2.066941e-23 -2.837493e-23 1.582422e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0656        	((4.916621e-03 -6.329978e-09 -9.488104e-23) (3.863606e-04 -2.214005e-10 -8.661247e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.021261e-21 1.404417e-21 -1.347328e-19) (2.070800e-23 -2.836821e-23 1.584073e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0689        	((4.917788e-03 -5.995566e-09 -9.695076e-23) (3.862337e-04 -2.215609e-10 -8.661514e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.023174e-21 1.405183e-21 -1.296384e-19) (2.075707e-23 -2.836292e-23 1.585733e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0722        	((4.919101e-03 -5.905576e-09 -9.904092e-23) (3.861079e-04 -2.216721e-10 -8.661710e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.025179e-21 1.405984e-21 -1.387863e-19) (2.080797e-23 -2.835793e-23 1.587295e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0755        	((4.920252e-03 -6.040027e-09 -1.009464e-22) (3.859834e-04 -2.218363e-10 -8.661779e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.027324e-21 1.406758e-21 -1.485537e-19) (2.085481e-23 -2.835259e-23 1.588905e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0788        	((4.921760e-03 -7.023193e-09 -1.028879e-22) (3.858601e-04 -2.225363e-10 -8.661799e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.029443e-21 1.407618e-21 -1.371750e-19) (2.090914e-23 -2.834790e-23 1.590720e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0821        	((4.921536e-03 -5.567846e-09 -1.043709e-22) (3.857373e-04 -2.224136e-10 -8.662326e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.031365e-21 1.408043e-21 -1.385624e-19) (2.094032e-23 -2.834001e-23 1.592332e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0854        	((4.921918e-03 -6.416623e-09 -1.061045e-22) (3.856151e-04 -2.227373e-10 -8.662806e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.033226e-21 1.408619e-21 -1.324932e-19) (2.098192e-23 -2.833318e-23 1.593952e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0887        	((4.923233e-03 -5.517889e-09 -1.078582e-22) (3.854941e-04 -2.225942e-10 -8.662805e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.035339e-21 1.409449e-21 -1.335470e-19) (2.104178e-23 -2.832810e-23 1.595644e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.092         	((4.925510e-03 -6.589294e-09 -1.105488e-22) (3.853747e-04 -2.229847e-10 -8.662568e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.037750e-21 1.410551e-21 -1.418519e-19) (2.111369e-23 -2.832479e-23 1.597306e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0953        	((4.928057e-03 -6.517064e-09 -1.131300e-22) (3.852570e-04 -2.234570e-10 -8.662415e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.039276e-21 1.411671e-21 -1.404279e-19) (2.119539e-23 -2.832206e-23 1.599073e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.0986        	((4.928199e-03 -6.593502e-09 -1.147726e-22) (3.851401e-04 -2.238819e-10 -8.662879e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.040737e-21 1.412133e-21 -1.545082e-19) (2.124159e-23 -2.831499e-23 1.600947e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1019        	((4.927578e-03 -5.638662e-09 -1.160844e-22) (3.850233e-04 -2.238385e-10 -8.663424e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.042141e-21 1.412432e-21 -1.816774e-19) (2.127050e-23 -2.830624e-23 1.602644e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1052        	((4.928695e-03 -6.141014e-09 -1.180931e-22) (3.849076e-04 -2.240502e-10 -8.663380e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.044064e-21 1.413208e-21 -1.589389e-19) (2.132635e-23 -2.830075e-23 1.604421e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1085        	((4.930693e-03 -6.572195e-09 -1.204537e-22) (3.847935e-04 -2.247035e-10 -8.663332e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.045427e-21 1.414175e-21 -1.464139e-19) (2.139981e-23 -2.829692e-23 1.606171e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1118        	((4.932200e-03 -6.085179e-09 -1.227968e-22) (3.846809e-04 -2.245750e-10 -8.663097e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.047855e-21 1.415089e-21 -1.464004e-19) (2.146406e-23 -2.829223e-23 1.608002e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1151        	((4.933829e-03 -6.229507e-09 -1.250771e-22) (3.845696e-04 -2.250651e-10 -8.662908e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.049729e-21 1.416001e-21 -1.485600e-19) (2.153185e-23 -2.828779e-23 1.609854e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1184        	((4.935343e-03 -6.230393e-09 -1.273981e-22) (3.844598e-04 -2.253574e-10 -8.662670e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.051864e-21 1.416902e-21 -1.548871e-19) (2.159786e-23 -2.828319e-23 1.611712e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1217        	((4.936769e-03 -6.415270e-09 -1.295427e-22) (3.843513e-04 -2.257284e-10 -8.662423e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.053885e-21 1.417775e-21 -1.423472e-19) (2.166393e-23 -2.827845e-23 1.613580e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.125         	((4.938755e-03 -6.657217e-09 -1.320208e-22) (3.842448e-04 -2.262833e-10 -8.662020e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.056119e-21 1.418807e-21 -1.559528e-19) (2.173408e-23 -2.827479e-23 1.615499e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1283        	((4.940312e-03 -6.779093e-09 -1.340335e-22) (3.841395e-04 -2.268565e-10 -8.661665e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.058112e-21 1.419712e-21 -1.601321e-19) (2.180163e-23 -2.827039e-23 1.617577e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1316        	((4.941839e-03 -6.370429e-09 -1.360361e-22) (3.840354e-04 -2.272042e-10 -8.661271e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.060127e-21 1.420612e-21 -1.383545e-19) (2.186980e-23 -2.826597e-23 1.619640e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1349        	((4.942970e-03 -5.865748e-09 -1.375384e-22) (3.839322e-04 -2.272461e-10 -8.660877e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.062140e-21 1.421411e-21 -1.630595e-19) (2.193499e-23 -2.826082e-23 1.621460e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1382        	((4.944495e-03 -5.741366e-09 -1.396179e-22) (3.838303e-04 -2.271838e-10 -8.660418e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.064147e-21 1.422314e-21 -1.249362e-19) (2.200503e-23 -2.825644e-23 1.623333e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1415        	((4.946618e-03 -6.634358e-09 -1.422001e-22) (3.837297e-04 -2.276276e-10 -8.659901e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.066083e-21 1.423363e-21 -1.528532e-19) (2.208711e-23 -2.825321e-23 1.625241e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1448        	((4.948188e-03 -5.773091e-09 -1.440735e-22) (3.836303e-04 -2.276100e-10 -8.659320e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.068049e-21 1.424276e-21 -1.693505e-19) (2.216024e-23 -2.824897e-23 1.627302e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1481        	((4.950889e-03 -7.367828e-09 -1.476537e-22) (3.835327e-04 -2.284178e-10 -8.658658e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.069997e-21 1.425487e-21 -1.427645e-19) (2.224564e-23 -2.824691e-23 1.629327e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1514        	((4.953213e-03 -6.270713e-09 -1.504055e-22) (3.834364e-04 -2.286445e-10 -8.657945e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.071943e-21 1.426593e-21 -1.508375e-19) (2.232858e-23 -2.824413e-23 1.631342e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1547        	((4.954741e-03 -6.234813e-09 -1.524755e-22) (3.833412e-04 -2.288207e-10 -8.657160e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.074065e-21 1.427516e-21 -1.656514e-19) (2.239304e-23 -2.823989e-23 1.633376e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.158         	((4.956656e-03 -7.526038e-09 -1.546812e-22) (3.832471e-04 -2.297954e-10 -8.656372e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.076082e-21 1.428539e-21 -1.636093e-19) (2.247089e-23 -2.823629e-23 1.635528e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1613        	((4.958885e-03 -5.291365e-09 -1.571010e-22) (3.831548e-04 -2.295382e-10 -8.655350e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.078740e-21 1.429698e-21 -1.647287e-19) (2.254545e-23 -2.823327e-23 1.637648e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1646        	((4.959460e-03 -6.971329e-09 -1.583244e-22) (3.830634e-04 -2.301965e-10 -8.654916e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.079938e-21 1.430225e-21 -1.415532e-19) (2.261980e-23 -2.822783e-23 1.639772e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1679        	((4.961998e-03 -5.586609e-09 -1.614937e-22) (3.829736e-04 -2.300870e-10 -8.654114e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.081536e-21 1.431357e-21 -1.585400e-19) (2.271182e-23 -2.822582e-23 1.641989e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1712        	((4.964086e-03 -6.223149e-09 -1.642022e-22) (3.828850e-04 -2.302967e-10 -8.653114e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.083904e-21 1.432431e-21 -1.571344e-19) (2.279061e-23 -2.822296e-23 1.644164e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1745        	((4.965370e-03 -6.129355e-09 -1.661548e-22) (3.827973e-04 -2.304637e-10 -8.652220e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.086254e-21 1.433293e-21 -1.388402e-19) (2.286144e-23 -2.821869e-23 1.646381e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1778        	((4.967279e-03 -6.403654e-09 -1.686760e-22) (3.827108e-04 -2.307567e-10 -8.651107e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.088900e-21 1.434324e-21 -1.622045e-19) (2.294205e-23 -2.821565e-23 1.648606e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1811        	((4.969024e-03 -6.172219e-09 -1.706943e-22) (3.826254e-04 -2.309277e-10 -8.650088e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.090798e-21 1.435275e-21 -1.497483e-19) (2.302312e-23 -2.821233e-23 1.650810e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1844        	((4.971129e-03 -6.374471e-09 -1.729951e-22) (3.825413e-04 -2.311965e-10 -8.649035e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.092645e-21 1.436298e-21 -1.583635e-19) (2.311490e-23 -2.820977e-23 1.653000e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1877        	((4.972917e-03 -7.381611e-09 -1.751068e-22) (3.824584e-04 -2.320332e-10 -8.647936e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.094574e-21 1.437265e-21 -1.633703e-19) (2.319501e-23 -2.820664e-23 1.656236e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.191         	((4.974768e-03 -5.668132e-09 -1.770925e-22) (3.823766e-04 -2.318518e-10 -8.646783e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.095610e-21 1.438198e-21 -1.547921e-19) (2.327133e-23 -2.820381e-23 1.658837e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1943        	((4.976220e-03 -6.845302e-09 -1.789931e-22) (3.822961e-04 -2.322753e-10 -8.645565e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.097678e-21 1.439076e-21 -1.624722e-19) (2.333925e-23 -2.820015e-23 1.661228e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.1976        	((4.977906e-03 -6.366701e-09 -1.808632e-22) (3.822171e-04 -2.324440e-10 -8.644387e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.099646e-21 1.440006e-21 -1.472316e-19) (2.341874e-23 -2.819698e-23 1.663684e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2009        	((4.980637e-03 -7.319786e-09 -1.842177e-22) (3.821394e-04 -2.331357e-10 -8.643116e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.100891e-21 1.441163e-21 -1.501783e-19) (2.351462e-23 -2.819591e-23 1.666168e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2042        	((4.983179e-03 -5.356528e-09 -1.870195e-22) (3.820633e-04 -2.328201e-10 -8.641682e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.102974e-21 1.442337e-21 -1.570509e-19) (2.359838e-23 -2.819444e-23 1.669080e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2075        	((4.985483e-03 -5.962966e-09 -1.897661e-22) (3.819887e-04 -2.328036e-10 -8.640207e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.105232e-21 1.443439e-21 -1.334069e-19) (2.368030e-23 -2.819275e-23 1.672418e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2108        	((4.987483e-03 -6.488273e-09 -1.919274e-22) (3.819156e-04 -2.330054e-10 -8.639084e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.105912e-21 1.444365e-21 -1.740386e-19) (2.376851e-23 -2.819033e-23 1.674647e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2141        	((4.991160e-03 -7.012309e-09 -1.947251e-22) (3.818449e-04 -2.335997e-10 -8.637302e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.107100e-21 1.445782e-21 -1.460260e-19) (2.386770e-23 -2.819114e-23 1.677617e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2174        	((4.993264e-03 -5.736798e-09 -1.970439e-22) (3.817758e-04 -2.334102e-10 -8.635785e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.109121e-21 1.446810e-21 -1.756880e-19) (2.394816e-23 -2.818915e-23 1.680128e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2207        	((4.995505e-03 -6.498442e-09 -1.994098e-22) (3.817074e-04 -2.336448e-10 -8.634215e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.110234e-21 1.447851e-21 -1.584928e-19) (2.403599e-23 -2.818747e-23 1.682854e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.224         	((4.997735e-03 -6.362244e-09 -2.017645e-22) (3.816404e-04 -2.338042e-10 -8.632599e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.111826e-21 1.448892e-21 -1.769088e-19) (2.411965e-23 -2.818589e-23 1.685639e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2273        	((5.000215e-03 -6.547262e-09 -2.041824e-22) (3.815748e-04 -2.340624e-10 -8.630884e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.113388e-21 1.449997e-21 -1.698140e-19) (2.420491e-23 -2.818486e-23 1.688446e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2306        	((5.001827e-03 -6.020943e-09 -2.058627e-22) (3.815103e-04 -2.340520e-10 -8.629382e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.114499e-21 1.450846e-21 -1.729700e-19) (2.428412e-23 -2.818231e-23 1.691257e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2339        	((5.003556e-03 -6.629089e-09 -2.080151e-22) (3.814471e-04 -2.344494e-10 -8.627741e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.116529e-21 1.451775e-21 -1.507537e-19) (2.436198e-23 -2.818001e-23 1.694231e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2372        	((5.005594e-03 -6.386932e-09 -2.102391e-22) (3.813847e-04 -2.346418e-10 -8.625990e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.118642e-21 1.452767e-21 -1.577603e-19) (2.444290e-23 -2.817837e-23 1.697267e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2405        	((5.007186e-03 -6.349230e-09 -2.116525e-22) (3.813231e-04 -2.348011e-10 -8.624294e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.119911e-21 1.453613e-21 -1.629154e-19) (2.452228e-23 -2.817588e-23 1.700305e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2438        	((5.009501e-03 -6.938140e-09 -2.142063e-22) (3.812629e-04 -2.352620e-10 -8.622536e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.121120e-21 1.454640e-21 -1.594571e-19) (2.460810e-23 -2.817485e-23 1.703339e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2471        	((5.011867e-03 -6.294794e-09 -2.167612e-22) (3.812039e-04 -2.353942e-10 -8.620587e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.123400e-21 1.455730e-21 -1.607241e-19) (2.469465e-23 -2.817406e-23 1.706523e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2504        	((5.014097e-03 -6.318984e-09 -2.190316e-22) (3.811461e-04 -2.355203e-10 -8.618711e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.124776e-21 1.456740e-21 -1.706076e-19) (2.478382e-23 -2.817301e-23 1.709785e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2537        	((5.016424e-03 -6.407948e-09 -2.213148e-22) (3.810896e-04 -2.356893e-10 -8.616775e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.126086e-21 1.457776e-21 -1.800062e-19) (2.487579e-23 -2.817216e-23 1.713107e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.257         	((5.018437e-03 -6.403637e-09 -2.233805e-22) (3.810340e-04 -2.358612e-10 -8.614914e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.127162e-21 1.458699e-21 -1.725645e-19) (2.496041e-23 -2.817089e-23 1.716484e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2603        	((5.020686e-03 -6.400623e-09 -2.255683e-22) (3.809797e-04 -2.360204e-10 -8.612940e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.128423e-21 1.459700e-21 -1.623073e-19) (2.505134e-23 -2.817008e-23 1.720011e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2636        	((5.023047e-03 -6.574392e-09 -2.278340e-22) (3.809265e-04 -2.362701e-10 -8.610898e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.129826e-21 1.460737e-21 -1.983268e-19) (2.514602e-23 -2.816957e-23 1.723691e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2669        	((5.025432e-03 -6.720082e-09 -2.302388e-22) (3.808746e-04 -2.365649e-10 -8.608553e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.132103e-21 1.461871e-21 -1.821124e-19) (2.523287e-23 -2.816934e-23 1.727619e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
4.2702        	((5.026956e-03 -6.484872e-09 -2.321551e-22) (3.808235e-04 -2.366882e-10 -8.606770e-23) (0.000000e+00 0.000000e+00 0.000000e+00)) ((2.131734e-21 1.462711e-21 -2.360992e-19) (2.530171e-23 -2.816738e-23 1.732236e-11) (0.000000e+00 0.000000e+00 0.000000e+00))
